Route ID;Distance;Driver name
245190;20.551;Juan KLEIN
245216;26.237;Peter POPOV
245256;56.715;Nykolai RODRIGUEZ
245257;32.646;Evgeniy SMITH
245313;590.248;Josef PEREZ
245319;9.993;Sandra SZABÓ
245397;28.765;Mario LOPEZ
245407;3.134;Ana ROBERTS
245467;2.422;Andrea ALVAREZ
245488;33.075;Manfred PEREIRA
245512;4.454;Hans MILLER
245532;86.947;Werner TAYLOR
245532;3.76;Werner TAYLOR
245566;3.447;Tatyana RODRIGUEZ
245656;5.71;Maria BROWN
245677;9.316;Antonio VASILEVA
245717;30.436;Daniel KOVÁCS
245765;10.015;Rosa GUTIERREZ
245814;19.619;Sandra GOMEZ
245849;8.915;Marie DAVIES
245914;80.392;Darya KUZNETSOV
245918;20.315;Barbara NAGY
245971;9.068;Yuliya MEYER
246005;657.114;Marta WOLF
246058;42.58;Serhei ZIMMERMANN
246068;2.379;Elena PAVLOVA
246121;8.06;Olga NOVIKOVA
246148;19.239;Klaus FERREIRA
246212;64.97;Giovanni TAYLOR
246223;53.296;Elena VASILEVA
246236;288.281;Anastasiya THOMAS
246306;52.872;Francisco ANDERSSON
246314;4.555;Tatiana MÜLLER
246352;8.979;Michel JIMENEZ
246413;2.646;Daniel HOFFMANN
246419;6.261;Vera HANSEN
246495;3.158;Aleksandr TAYLOR
246559;117.172;Monika NAVARRO
246566;3.098;Andreas BONDARENKO
246576;60.543;Francisco SOKOLOVA
246677;91.93;Michael EVANS
246686;23.258;Marina GONZALEZ
246692;574.196;Roman TORRES
246719;2.449;Patrick SCHMIDT
246721;8.237;Marie FERNANDEZ
246729;35.269;Marina MUÑOZ
246730;61.814;Ekaterina SMIRNOVA
246771;1.98;Thomas MOROZOVA
246833;2.339;Oksana JOHNSON
246839;4.789;Elena SCHÄFER
246871;30.024;Andreas BROWN
246897;33.98;Eva RODRIGUEZ
246909;46.551;Tomasz DAVIES
246914;3.694;Tatyana MILLER
246997;27.354;Manfred MEYER
247007;3.006;Mario WOLF
247037;10.043;Alexander EVANS
247189;579.052;Laura MARTINEZ
247227;11.754;Alina LOPEZ
247287;21.189;Francesco FERREIRA
247299;14.211;Werner BONDARENKO
247368;116.962;Marta ALVAREZ
247372;15.72;Valentina DIAZ
247395;21.085;Vladymyr GARCIA
247400;6.918;Eva NAGY
247423;122.004;Josef RAMOS
247437;42.611;Mikhail RUSSO
247450;4.763;Aleksandra SMIRNOV
247457;6.784;Marina RUSSO
247495;9.687;Valentina VARGA
247527;71.416;Francisco SCHÄFER
247582;107.936;John MUÑOZ
247683;19.607;Vladymyr GARCIA
247684;11.497;Manfred NOVIKOVA
247685;16.035;Brigitte SMITH
247689;30.522;Christian NAVARRO
247743;29.518;Sandra NAVARRO
247762;4.787;Serhei KLEIN
247771;29.09;Martin ANDERSSON
247799;74.564;Darya SILVA
247832;3.909;Laura TORRES
247860;38.742;Paul MORENO
247879;75.667;Barbara NOVIKOVA
247949;138.143;Wolfgang KARLSSON
247950;46.669;Patrick MÜLLER
248002;3.017;Petra SZABÓ
248044;14.04;Vasylyi MUÑOZ
248097;6.672;Maryia EVANS
248127;10.793;Tatyana JIMENEZ
248130;20.292;Tomasz MOROZOVA
248142;3.726;Olha NAGY
248182;16.838;Aleksey MEIER
248222;59.493;Laura EVANS
248222;19.864;Laura EVANS
248233;1.967;Juan SCHNEIDER
248282;514.205;Rosa COSTA
248356;23.716;Petra RUSSO
248369;16.699;Piotr NOVIKOVA
248412;10.322;Ana JOHNSON
248427;71.465;Marie KOVALENKO
248441;16.855;Michael SMITH
248472;4.505;Ivan RICHTER
248478;12.506;Anna IVANOVA
248541;113.688;Ana KRAVCHENKO
248651;41.693;Ivan SHEVCHENKO
248702;9.58;Natalya SCHULZ
248755;4.917;Eva RAMOS
248771;11.915;Sergey FERRARI
248795;74.458;Piotr POPOV
248810;4.135;Darya KOCH
248846;10.119;Angela MÜLLER
248856;30.757;Anton MEIER
248861;17.385;Sergey SANCHEZ
248914;17.496;Yuliya KOVALENKO
248946;4.847;Peter ROMERO
248996;10.15;Brigitte WOLF
249001;28.09;Nadezhda TORRES
249015;3.673;Peter BECKER
249046;5.152;Nikolay MILLER
249080;7.789;Francisco NOVIKOVA
249083;49.583;Jose IVANOVA
249101;13.771;Jose ZIMMERMANN
249123;13.927;Martin HUBER
249125;12.897;Maria KOCH
249128;17.749;Paul KLEIN
249238;26.877;Francesco PETROVA
249286;31.245;Francisco KOVÁCS
249398;4.203;Paul JOHANSSON
249403;33.143;Piotr PETROVA
249409;7.836;Olga TORRES
249416;8.439;Vera KUZNETSOV
249443;29.939;Giovanni PAVLOVA
249469;6.66;Yvan VOLKOVA
249485;9.151;Barbara KOVÁCS
249487;12.91;Brigitte BAUER
249488;6.419;Alexander HERNANDEZ
249512;262.213;Valentyna MARTIN
249543;28.825;Eva SZABÓ
249578;127.268;Andreas ALVAREZ
249623;12.031;Nadezhda MAGOMEDOV
249641;8.195;Marta VOLKOVA
249648;9.662;Vladimir SILVA
249662;5.538;Laura POPOVA
249694;26.139;Claude FISCHER
249699;119.847;Nadezhda KUZNETSOVA
249711;3.24;Serhei FERNANDEZ
249772;40.467;Vera RUIZ
249803;4.923;Darya DIAZ
249827;41.908;Vladimir MORENO
249830;4.207;Jean HANSEN
249831;12.488;Francesco WILSON
249832;3.074;Maryia BAUER
249840;34.376;Ana ANDERSSON
249841;3.603;John PAVLOVA
249854;43.617;Rosa PAVLOVA
249865;18.327;Josef MEYER
249910;10.613;Nykolai NOVIKOVA
250087;11.627;Josef IVANOVA
250119;32.847;Hans KRAVCHENKO
250136;24.296;Vladimir MARTIN
250171;35.148;Patrick GOMEZ
250237;11.645;Nadezhda GARCIA
250263;11.956;Patrick GOMEZ
250283;98.299;Valentyna SILVA
250331;2.488;Alina THOMAS
250350;76.91;Lyubov BONDARENKO
250356;13.875;Vasylyi RODRIGUEZ
250367;2.904;Nykolai ALVAREZ
250395;20.519;Aleksandra GUTIERREZ
250498;54.071;Pavel SANTOS
250516;5.063;Barbara SANCHEZ
250523;45.602;Juan TÓTH
250526;27.882;Anne THOMAS
250528;3.918;Robert THOMAS
250528;2.735;Robert THOMAS
250609;3.538;Maksim HANSEN
250626;6.679;Maria RAMOS
250691;3.896;Aleksandr MEIER
250695;21.279;Jean MUÑOZ
250729;51.363;Pavel BONDARENKO
250731;4.392;Antonio KARLSSON
250733;7.133;Igor SHEVCHENKO
250932;5.34;Werner TORRES
250954;6.676;Francesco MORENO
250958;2.549;Aleksandr IVANOV
250995;5.956;Elena SILVA
251005;11.373;Maria TORRES
251014;27.189;Juan IVANOVA
251029;8.117;Maksim KLEIN
251057;173.225;Tatyana JIMENEZ
251068;6.0;Olga MUÑOZ
251088;23.123;Francisco KUZNETSOV
251117;5.154;Angela RICHTER
251130;26.333;Manfred MARIN
251139;8.503;Francesco THOMAS
251160;17.999;Mario MAGOMEDOV
251164;4.551;Anne SCHMIDT
251169;10.462;Francisco NAVARRO
251203;3.235;David MARTINEZ
251234;5.728;Olga KOVÁCS
251237;11.684;Thomas SHEVCHENKO
251241;7.571;Michel SCHMIDT
251258;84.79;Andreas MEIER
251260;4.772;Lyubov SIMON
251420;88.432;John SANTOS
251450;10.384;Svetlana WILSON
251528;71.966;Juan MORENO
251565;6.017;Denis SOKOLOVA
251644;2.209;Sergey KLEIN
251663;68.566;Claude ROMERO
251678;11.687;Anton GOMEZ
251697;141.828;Werner RUSSO
251741;18.455;Svetlana EVANS
251768;11.278;Angela IVANOVA
251800;7.936;Robert WEBER
251819;5.159;Mario SANCHEZ
251894;10.165;Brigitte HANSEN
251898;11.211;Vasylyi ROMERO
251977;67.71;Rosa GONZALEZ
251995;53.159;Maryia SZABÓ
252025;4.377;Eva DIAZ
252043;4.177;Werner SMIRNOV
252059;9.186;Anna MARTINEZ
252133;10.754;Valentina VOLKOVA
252137;45.937;Angela SIMON
252140;195.131;Christian MEIER
252161;49.682;Andrei FERRARI
252174;14.914;Maksim SOKOLOVA
252194;6.628;Anna VASILEVA
252270;1.709;Hans MUÑOZ
252329;18.98;Eva GUTIERREZ
252334;3.584;Aleksandr SHEVCHENKO
252423;57.16;Pavel TORRES
252456;2.623;Thomas PEREIRA
252459;19.07;Vera MORENO
252495;5.558;Evgeniy GUTIERREZ
252506;37.024;Angela JIMENEZ
252516;12.352;Alexander PEREIRA
252530;38.725;Sergey NAGY
252549;3.327;Anna WILSON
252703;62.668;Brigitte BROWN
252750;21.472;Dmitriy RODRIGUEZ
252760;25.516;Giovanni WILLIAMS
252767;27.167;Elisabeth SCHÄFER
252791;6.284;Maria KLEIN
252821;5.343;Maksim PETROVA
252824;26.973;Aleksandr SILVA
252824;35.64;Aleksandr SILVA
252838;17.992;Nykolai SIMON
252867;47.763;Vera PETROVA
252872;15.717;Tomasz MAGOMEDOV
252874;27.201;Andrei GONZALEZ
252885;5.913;Vasylyi ROMERO
252902;17.763;Manfred FERNANDEZ
252932;8.097;Claude SHEVCHENKO
252934;14.577;Brigitte MARIN
252986;89.542;Elena ANDERSSON
253038;29.898;Anne JIMENEZ
253044;61.849;Tatyana SMIRNOV
253066;15.095;Francisco BAUER
253116;97.177;Angela FERNANDEZ
253125;5.733;Angela ALVAREZ
253146;24.959;Svetlana SIMON
253190;63.014;David COSTA
253303;11.171;Peter SIMON
253315;9.074;Alina IVANOV
253328;6.822;Monika BONDARENKO
253332;3.209;Vasylyi THOMAS
253374;142.547;David SCHULZ
253396;5.906;Yvan TORRES
253410;5.205;Thomas HANSEN
253428;195.213;Petra ROSSI
253431;22.207;Klaus LOPEZ
253441;19.71;Valentyna BONDARENKO
253445;67.673;Hans KUZNETSOVA
253454;21.052;Angela FERREIRA
253464;18.685;Manfred PAVLOVA
253483;40.142;Richard RAMOS
253491;3.692;Tomasz PEREZ
253516;16.603;Anton DAVIES
253516;19.802;Anton DAVIES
253518;3.775;Aleksandr ALVAREZ
253532;552.689;Vera HANSEN
253587;11.921;Andrea MAGOMEDOV
253671;4.595;John ALVAREZ
253732;8.85;Valentina NOVIKOVA
253737;111.591;Maria PEREIRA
253773;32.996;Christine ALONSO
253789;5.379;David KOVALENKO
253816;3.932;Vladymyr ROSSI
253864;25.547;Elena FISCHER
253878;31.118;Christian FISCHER
253895;22.456;Antonio BECKER
253900;3.583;Francisco LOPEZ
253926;7.131;Karin ROMERO
253968;27.133;Aleksandra WEBER
253995;3.729;Karin SANCHEZ
254006;12.445;Peter RUIZ
254008;7.0;Lyubov RICHTER
254013;58.103;Olha RUIZ
254022;5.256;Marta ANDERSSON
254056;14.31;Ana KUZNETSOV
254089;10.92;Jean KOVÁCS
254110;9.342;Nikolay BROWN
254145;9.674;Dmitriy MARIN
254206;8.926;Mária WILSON
254243;4.419;Lyubov JOHANSSON
254282;47.54;Anna SOKOLOVA
254284;24.072;Marie PEREZ
254391;16.037;Antonio KLEIN
254412;109.65;Hans ZIMMERMANN
254421;9.228;Brigitte SCHÄFER
254433;12.615;Tomasz WILSON
254438;2.57;Klaus GUTIERREZ
254455;6.251;Monika WAGNER
254480;22.135;Vladymyr ZIMMERMANN
254485;31.661;Sandra BAUER
254625;30.384;Vladimir BECKER
254627;16.016;Robert SMIRNOV
254653;6.178;Mariya GOMEZ
254685;2.965;Marina GOMEZ
254697;19.443;Anne RUSSO
254723;24.633;Richard COSTA
254730;9.754;Richard FISCHER
254743;4.6;Marie POPOV
254745;43.802;Hans MUÑOZ
254799;62.431;Vladymyr COSTA
254805;4.911;Aleksandr IVANOV
254812;1.799;Juan THOMAS
254838;42.854;Richard VASILEVA
254873;7.122;Christine KARLSSON
254879;58.502;Roman MARTIN
254904;158.989;Josef IVANOVA
255020;15.623;Aleksey VARGA
255034;5.73;Paul GONZALEZ
255069;82.959;Olga SCHULZ
255081;14.786;Marina SMITH
255108;6.459;Juan MILLER
255116;32.481;Andrea BRAUN
255128;35.009;Elena HERNANDEZ
255177;8.783;Nykolai SMITH
255196;3.59;Antonio THOMAS
255219;24.243;Jean NAVARRO
255241;17.822;Barbara ROBERTS
255326;3.629;Pavel TORRES
255330;27.175;Giuseppe JOHANSSON
255356;15.349;John RUIZ
255381;14.789;Michael NOVIKOVA
255406;15.173;Claude HUBER
255450;17.905;Robert SANCHEZ
255452;2.675;Richard KOCH
255455;91.885;Karin SIMON
255481;7.518;Andrea ZIMMERMANN
255557;5.796;Andreas SOKOLOVA
255629;6.843;Vera MARIN
255658;5.682;Michel ROMERO
255658;17.267;Michel ROMERO
255662;29.024;Nadezhda KUZNETSOV
255697;11.081;Laura PETROV
255719;17.114;John JIMENEZ
255795;21.739;Brigitte KRAVCHENKO
255820;98.167;Svetlana SMITH
255829;35.008;Daniel HOFFMANN
255835;57.797;Nadezhda MUÑOZ
255839;100.091;Marta RAMOS
255851;80.235;Claude NAGY
255908;380.212;Eva ANDERSSON
255918;10.733;Christine KUZNETSOV
255966;6.878;Tatyana SANTOS
255992;15.674;Hans GOMEZ
256015;7.644;Klaus MUÑOZ
256051;5.922;Mikhail JOHNSON
256072;375.777;Anastasiya SCHULZ
256079;91.412;Aleksey MARTIN
256219;5.749;Tomasz VOLKOVA
256223;52.429;Andreas SZABÓ
256224;18.472;Valentyna MEYER
256248;28.469;Vladymyr KOCH
256264;35.069;Mikhail MARIN
256269;34.228;Anton SZABÓ
256277;12.097;Tomasz WILLIAMS
256288;55.608;Barbara VASILEVA
256340;19.802;Anton NOWAK
256355;42.473;Nadezhda WOLF
256408;10.713;Elisabeth LOPEZ
256457;5.96;Jan JONES
256458;5.676;Aleksandr MEYER
256518;12.312;Vasylyi VOLKOVA
256561;52.432;Peter SOKOLOVA
256569;60.075;Michel KUZNETSOVA
256598;42.76;Juan EVANS
256623;6.014;Giovanni MARTIN
256717;29.875;Paul KUZNETSOVA
256718;11.204;Manfred RAMOS
256728;12.714;Oksana JOHNSON
256772;4.508;Dmitriy HUBER
256773;816.611;Thomas SCHMIDT
256775;35.0;Mária FERNANDEZ
256805;77.158;Francisco TÓTH
256829;35.527;Wolfgang TORRES
256855;315.626;Yuliya KOVÁCS
256901;6.997;Peter RUIZ
256927;3.099;Tatiana GOMEZ
256971;39.903;Jan IVANOV
257032;9.319;Klaus VARGA
257063;31.829;Andrei HUBER
257080;38.217;Igor PETROVA
257082;3.344;Alexander RODRIGUEZ
257101;6.435;Marta RICHTER
257123;92.976;Anastasiya RAMOS
257193;40.61;Mariya DAVIES
257263;12.005;Alina GOMEZ
257270;3.531;Alexander DIAZ
257302;13.311;Tatiana SZABÓ
257304;5.297;Manfred SANTOS
257338;51.426;Maryia ANDERSSON
257354;82.152;Vladimir EVANS
257360;9.818;Vladymyr SZABÓ
257406;4.063;Alexander GUTIERREZ
257424;40.02;Angela THOMAS
257464;2.243;Petra RUSSO
257480;5.181;Oksana ALONSO
257494;18.717;Jose FERRARI
257504;34.599;David NOWAK
257533;5.162;Sandra SZABÓ
257567;17.723;Anne KOVÁCS
257596;5.67;Richard DAVIES
257598;5.2;Eva MEYER
257635;11.036;Patrick MILLER
257647;17.748;Maryia SCHNEIDER
257658;9.782;Aleksey HOFFMANN
257673;2.554;Andrey DAVIES
257786;10.695;Juan NAVARRO
257813;4.577;Alina MEYER
257815;14.039;Jan JOHANSSON
257819;5.617;Mikhail RUIZ
257902;2.796;Juan ROMERO
257981;4.025;Nadezhda ROMERO
257984;2.702;Yuliya FISCHER
257987;193.184;Karin FERREIRA
258082;46.195;Aleksandra SMIRNOV
258122;25.439;Anna MÜLLER
258125;13.2;Martin SCHULZ
258183;32.518;Anne RICHTER
258298;7.587;Karin EVANS
258307;2.787;Michael KARLSSON
258325;57.663;Josef ALVAREZ
258339;58.558;Richard HOFFMANN
258497;15.3;Tomasz MARTIN
258502;50.315;Mariya RUSSO
258507;17.317;Hans KOVALENKO
258515;1.964;Yuliya PETROV
258558;19.821;John KOVÁCS
258568;46.236;Michel FISCHER
258573;22.544;Anne RUSSO
258580;3.804;Mikhail MAGOMEDOV
258635;11.596;Laura MORENO
258689;41.351;Patrick FERRARI
258720;32.647;Mária POPOV
258768;27.536;Eva IVANOVA
258769;22.63;Giuseppe PETROV
258780;1.831;Alina JENSEN
258826;151.581;Andrey TORRES
258839;41.659;Dmitriy RUIZ
258858;23.178;Jose WAGNER
258919;36.172;Robert THOMAS
258970;1.703;Yuliya THOMAS
258983;5.785;Klaus MEYER
259008;14.605;Vera BRAUN
259042;38.364;Marina SZABÓ
259072;46.009;Elena BECKER
259079;9.507;Ivan DIAZ
259080;14.907;Daniel ROMERO
259083;3.425;Rosa MUÑOZ
259105;16.489;Ivan SCHNEIDER
259121;229.469;Richard KRAVCHENKO
259132;32.653;Natalya SANTOS
259185;56.13;Aleksandra SCHNEIDER
259205;16.703;Karin MAGOMEDOV
259242;127.856;Andreas HERNANDEZ
259317;77.368;Alina GARCIA
259327;11.416;Maksim JOHNSON
259369;53.87;Alexander MARIN
259435;46.023;Ekaterina BONDARENKO
259447;43.673;Elena SHEVCHENKO
259498;1.823;Oksana ROMERO
259519;3.531;Francesco KOVÁCS
259547;71.357;Jan WEBER
259566;10.652;Elena HANSEN
259590;3.108;Ivan SCHULZ
259604;8.58;David GOMEZ
259675;23.501;Valentyna ALVAREZ
259730;20.307;Petra RICHTER
259734;3.354;Monika VASILEVA
259742;14.407;Piotr FERRARI
259753;40.635;Alina ALVAREZ
259778;5.939;Martin ROMERO
259807;11.351;Monika SMIRNOVA
259833;5.514;Igor THOMAS
259859;15.721;Maryia KOVALENKO
259885;12.403;Francesco THOMAS
259997;3.029;Josef SMIRNOV
260012;10.937;Marta FERRARI
260043;16.588;Yuliya ROMERO
260062;11.505;Natalya NAGY
260064;3.711;Giovanni BROWN
260106;30.087;Andreas DIAZ
260123;14.089;Sergey WAGNER
260142;10.223;Piotr FERREIRA
260154;5.224;Ekaterina KRAVCHENKO
260241;4.73;Lyubov NIELSEN
260319;4.294;Andreas MEYER
260388;2.869;Klaus BONDARENKO
260388;4.293;Klaus BONDARENKO
260457;13.992;Michael MARTIN
260509;42.802;Ivan PEREZ
260525;36.542;Thomas MARIN
260526;31.944;Vladimir SCHMIDT
260538;45.518;David MARTINEZ
260636;43.66;Elisabeth HOFFMANN
260686;237.967;Ivan JENSEN
260780;29.661;Robert ROBERTS
260790;3.497;Anna MARTIN
260823;6.117;Barbara GARCIA
260875;92.958;Anne ROSSI
260889;10.58;David VARGA
260962;76.275;Anastasiya SILVA
260982;35.062;Aleksandr SOKOLOVA
261009;10.849;Yuliya SCHÄFER
261030;77.775;Irina RAMOS
261103;3.611;Mária KUZNETSOV
261144;124.513;Giovanni BRAUN
261154;26.419;Antonio SOKOLOVA
261171;29.519;Mikhail SIMON
261183;69.81;Ivan SMIRNOVA
261220;51.135;Francesco ZIMMERMANN
261247;64.671;Vera PEREIRA
261343;88.527;Laura SCHNEIDER
261420;45.65;Marina MEIER
261420;16.288;Marina MEIER
261424;87.891;Tatyana GARCIA
261432;21.193;David COSTA
261473;2.185;Nikolay DIAZ
261541;46.857;Olha WILSON
261544;5.876;Andreas JONES
261696;5.219;Jean SCHNEIDER
261712;5.988;Andrey SOKOLOVA
261746;91.009;Francisco BAUER
261764;1.765;Petra BECKER
261778;1.501;Francisco WILSON
261832;26.137;Vladimir SANCHEZ
261868;6.314;Alexander JIMENEZ
261935;26.738;Barbara VARGA
261936;2.984;Natalya PEREZ
261985;68.206;Marta PETROVA
262002;35.605;Monika SHEVCHENKO
262045;148.576;Sandra SZABÓ
262058;8.761;Werner BONDARENKO
262078;15.411;Daniel RUSSO
262083;5.693;Christian ROBERTS
262174;57.487;David ROBERTS
262176;5.022;Aleksandr SILVA
262237;17.351;Francisco WILSON
262269;23.143;Tatiana NOVIKOVA
262293;3.503;Juan VARGA
262329;12.447;Anastasiya LOPEZ
262343;4.273;Michael POPOVA
262408;53.591;Klaus RODRIGUEZ
262439;312.02;Nadezhda NIELSEN
262453;90.4;Manfred MARTIN
262489;18.273;Svetlana MARIN
262538;15.274;Valentyna KOCH
262546;12.65;Lyubov JOHANSSON
262630;2.85;Angela NAVARRO
262637;9.426;Yuliya SCHMIDT
262644;77.309;Darya MEIER
262669;74.355;Robert JONES
262671;40.634;Vera TORRES
262692;4.555;Sergey KUZNETSOV
262700;28.479;Anna SCHMIDT
262710;16.369;Christian VARGA
262712;5.468;Anton MUÑOZ
262729;7.162;Angela FERNANDEZ
262749;6.067;Andrea HOFFMANN
262854;20.878;Alexander SANTOS
262860;15.788;Oksana SCHÄFER
262912;38.43;Mariya COSTA
262973;19.105;Tatyana NAVARRO
263106;13.93;Mikhail WEBER
263134;87.837;Christine FERREIRA
263135;12.117;Maria KOCH
263191;14.389;Monika SOKOLOVA
263258;7.166;Igor BROWN
263415;6.763;Lyubov MOROZOVA
263483;9.369;Robert HUBER
263546;5.394;Hans MARIN
263569;64.557;Serhei SZABÓ
263575;22.373;Oksana MILLER
263673;61.185;Jean ANDERSSON
263676;4.725;Alexander HERNANDEZ
263684;45.455;Alina JONES
263719;16.404;Nikolay SCHULZ
263783;25.414;Manfred GARCIA
263844;2.023;Anton VASILEVA
263852;7.702;Manfred TORRES
263865;31.656;Aleksey WILLIAMS
263885;9.421;Monika ROBERTS
263913;41.219;Josef IVANOVA
263922;5.117;Yvan HOFFMANN
263938;7.331;Martin WOLF
263952;12.102;Monika BAUER
263996;3.63;Natalya NOVIKOVA
264010;7.87;Francisco ALONSO
264025;3.112;Andreas WILLIAMS
264086;5.117;Anne NOVIKOVA
264105;6.769;Claude RODRIGUEZ
264161;8.754;Rosa SCHNEIDER
264185;102.455;Ekaterina GOMEZ
264191;21.72;Vera SILVA
264193;4.772;Igor WEBER
264228;4.22;Patrick NAVARRO
264253;15.628;Elena WOLF
264264;70.808;Vladymyr KRAVCHENKO
264289;42.805;Jose PAVLOVA
264298;6.003;Andrea PETROVA
264392;11.352;Marie JIMENEZ
264396;13.951;Barbara WILLIAMS
264414;29.179;Yvan VOLKOVA
264471;67.252;Brigitte GARCIA
264505;2.884;Yvan SILVA
264549;10.625;Yuliya ALONSO
264553;8.436;Yuliya TÓTH
264575;5.077;Natalya MORENO
264591;83.647;Natalya JENSEN
264599;24.515;Evgeniy MEIER
264660;12.852;Richard IVANOV
264662;14.538;Sandra MUÑOZ
264671;11.073;Petra MARTIN
264712;18.989;Andrea ZIMMERMANN
264732;14.917;Eva PETROV
264739;17.34;Karin WEBER
264740;7.054;Yuliya WOLF
264814;55.703;Klaus SANCHEZ
264825;9.414;Sergey NAGY
264840;8.563;Mária WILSON
264894;8.31;Natalya SCHULZ
264917;31.788;Petra SANCHEZ
264933;134.589;Olha DIAZ
264952;21.035;Vera EVANS
265094;11.673;Michel FERRARI
265104;36.486;Serhei JENSEN
265152;20.373;Piotr TAYLOR
265206;743.423;Anna MARTINEZ
265245;86.126;Vera WEBER
265251;3.691;Tomasz ANDERSSON
265274;3.603;Anne SANCHEZ
265285;2.479;Nykolai MARTIN
265285;23.643;Nykolai MARTIN
265293;11.19;Denis RICHTER
265301;3.337;Thomas GUTIERREZ
265303;21.131;Andrei HOFFMANN
265375;11.585;Andrea RODRIGUEZ
265388;37.082;Christian MEIER
265399;3.306;Evgeniy MILLER
265401;25.744;Jan SCHNEIDER
265437;29.327;Klaus TAYLOR
265467;11.039;Serhei NAVARRO
265503;5.533;David SCHÄFER
265516;8.313;Pavel KLEIN
265523;23.599;Manfred GARCIA
265624;6.161;Barbara SANCHEZ
265641;25.392;Eva WILSON
265654;32.01;Christine NOVIKOVA
265725;28.712;Jean GUTIERREZ
265758;54.025;Christian SOKOLOVA
265783;2.097;Giovanni DIAZ
265897;3.734;Vasylyi PEREIRA
265925;10.47;Andreas HANSEN
265946;15.2;Anna WOLF
265963;3.575;Anastasiya ROMERO
265999;8.101;John MARIN
266059;16.551;Svetlana MEIER
266065;10.432;Mario SILVA
266072;37.115;Tatyana MARTIN
266077;21.991;Michel PETROV
266130;28.127;Paul PEREZ
266150;8.186;Aleksandra FERNANDEZ
266161;3.321;Evgeniy NOVIKOVA
266161;70.86;Evgeniy NOVIKOVA
266181;5.538;Manfred SCHMIDT
266203;8.021;Hans SMIRNOV
266218;11.949;Hans KUZNETSOV
266230;27.49;Darya FERNANDEZ
266231;15.919;David SIMON
266234;102.939;Karin POPOVA
266266;50.624;Richard NAGY
266268;5.18;Thomas SCHÄFER
266285;16.421;Monika KRAVCHENKO
266332;64.312;Yuliya KARLSSON
266363;15.855;Vera GOMEZ
266381;23.357;Daniel SMIRNOV
266415;39.146;Jose VOLKOVA
266415;27.944;Jose VOLKOVA
266418;31.479;Juan MÜLLER
266423;86.002;Petra GUTIERREZ
266427;152.111;Andrey TAYLOR
266506;85.765;Mario HERNANDEZ
266507;58.265;Brigitte KRAVCHENKO
266522;7.385;Martin HANSEN
266522;6.436;Martin HANSEN
266525;3.14;Paul SHEVCHENKO
266540;21.253;Alexander NAGY
266564;42.11;Nadezhda GARCIA
266595;128.062;Oksana BONDARENKO
266607;88.806;Daniel JONES
266622;14.407;Karin KOCH
266642;40.811;Barbara DIAZ
266643;13.341;David MEYER
266661;17.537;Sergey BONDARENKO
266671;18.169;Denis SCHULZ
266674;21.119;Christine MAGOMEDOV
266678;23.833;Giovanni DIAZ
266679;53.105;Rosa KOVÁCS
266751;9.495;Martin FERRARI
266782;10.428;Aleksandra FERREIRA
266808;1.852;Ekaterina MEIER
266813;50.292;Nikolay TAYLOR
266844;14.815;Ana RICHTER
266851;113.317;Nadezhda ROMERO
266868;35.36;Vladymyr SCHULZ
266898;33.453;Elena KUZNETSOV
266984;3.95;Laura PETROV
267027;7.217;Nykolai PAVLOVA
267038;18.544;Wolfgang RICHTER
267078;27.079;Alexander VASILEVA
267132;73.962;Ivan HANSEN
267174;286.048;Lyubov SMITH
267280;37.5;Vladymyr ZIMMERMANN
267280;287.58;Vladymyr ZIMMERMANN
267300;22.977;Peter KARLSSON
267376;14.686;Vasylyi ANDERSSON
267388;2.979;Hans MEYER
267485;7.637;Valentyna KARLSSON
267499;104.49;Aleksandra FISCHER
267510;20.284;Dmitriy BAUER
267525;21.81;Elena EVANS
267534;34.138;Monika TORRES
267545;18.617;Alina JENSEN
267567;27.614;David TAYLOR
267574;44.95;Elena SCHULZ
267580;42.092;Christian MUÑOZ
267588;3.986;Mikhail KLEIN
267610;25.554;Brigitte PAVLOVA
267610;33.323;Brigitte PAVLOVA
267661;6.433;Martin MUÑOZ
267680;18.916;Roman KRAVCHENKO
267701;3.413;Andrea SILVA
267823;56.644;Yvan KARLSSON
267846;3.04;Laura SMIRNOVA
267858;7.723;Christian LOPEZ
267888;5.121;Valentyna KOVALENKO
267966;19.122;Lyubov MOROZOVA
267997;13.491;Michel PEREZ
268068;20.703;Andrea THOMAS
268124;4.981;Maria IVANOVA
268128;2.384;Klaus ALONSO
268140;4.542;Pavel SCHMID
268158;6.434;Monika FERRARI
268169;14.042;Valentyna MÜLLER
268212;119.718;Lyubov KLEIN
268220;6.031;Valentina HOFFMANN
268283;21.861;Maria MUÑOZ
268292;4.608;Jan MORENO
268294;4.889;Christian FISCHER
268294;4.229;Christian FISCHER
268373;7.208;Olga MAGOMEDOV
268386;3.779;Valentyna TORRES
268442;5.697;Francesco RUSSO
268506;19.639;Jose THOMAS
268540;18.062;Marta POPOVA
268553;3.792;Darya FERNANDEZ
268585;3.719;Alina TORRES
268631;6.118;Angela SHEVCHENKO
268648;93.82;Irina SCHNEIDER
268662;36.756;Giovanni MARTINEZ
268683;2.244;Svetlana NIELSEN
268723;4.757;Mario HERNANDEZ
268726;21.441;Andrea PAVLOVA
268732;46.635;Tomasz KRAVCHENKO
268745;4.283;Mariya HOFFMANN
268753;22.437;Nikolay BROWN
268824;2.777;Alina MARTIN
268849;5.274;Andrey SIMON
